频道,节目名称,录制状态,频道ID,SPID,节目开始时间,节目结束时间
CCTV-11,大宅门(31),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 22:32:00,2016-04-28 23:20:00,0
CCTV-11,跟我学:郭霄珍教黄梅戏-女驸马,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 09:28:00,2016-04-28 10:03:00,0
CCTV-11,花木兰传奇(26),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 11:18:00,2016-04-28 12:05:00,0
CCTV-11,花木兰传奇(27),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 12:05:00,2016-04-28 12:52:00,0
CCTV-11,花木兰传奇(28),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 12:52:00,2016-04-28 13:45:00,0
CCTV-11,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 00:43:00,2016-04-28 02:23:00,0
CCTV-11,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 02:23:00,2016-04-28 04:03:00,0
CCTV-11,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 04:03:00,2016-04-28 05:43:00,0
CCTV-11,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 05:43:00,2016-04-28 06:06:00,0
CCTV-11,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 06:37:00,2016-04-28 07:47:00,0
CCTV-11,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 10:03:00,2016-04-28 11:18:00,0
CCTV-11,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 18:05:00,2016-04-28 19:20:00,0
CCTV-11,快乐戏园,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 06:06:00,2016-04-28 06:37:00,0
CCTV-11,梨园闯关我挂帅Ⅱ,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 16:35:00,2016-04-28 17:45:00,0
CCTV-11,名段欣赏,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 07:47:00,2016-04-28 08:21:00,0
CCTV-11,评剧:花为媒选场,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 08:21:00,2016-04-28 09:28:00,0
CCTV-11,戏曲采风,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 17:45:00,2016-04-28 18:05:00,0
CCTV-11,越剧:红楼梦,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 13:45:00,2016-04-28 15:25:00,0
CCTV-11,越剧:红楼梦,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 15:25:00,2016-04-28 16:35:00,0
CCTV-11,中国京剧像音像集萃,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 19:20:00,2016-04-28 21:00:00,0
CCTV-11,中国京剧像音像集萃,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225551/00000000015c.smil,350000000002,2016-04-28 21:00:00,2016-04-28 21:44:00,0
CCTV-11-2.5M,大宅门(29),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 00:00:00,2016-04-28 00:43:00,0
CCTV-11-2.5M,大宅门(30),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 21:44:00,2016-04-28 22:32:00,0
CCTV-11-2.5M,大宅门(31),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 22:32:00,2016-04-28 23:20:00,0
CCTV-11-2.5M,跟我学:郭霄珍教黄梅戏-女驸马,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 09:28:00,2016-04-28 10:03:00,0
CCTV-11-2.5M,花木兰传奇(26),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 11:18:00,2016-04-28 12:05:00,0
CCTV-11-2.5M,花木兰传奇(27),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 12:05:00,2016-04-28 12:52:00,0
CCTV-11-2.5M,花木兰传奇(28),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 12:52:00,2016-04-28 13:45:00,0
CCTV-11-2.5M,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 00:43:00,2016-04-28 02:23:00,0
CCTV-11-2.5M,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 02:23:00,2016-04-28 04:03:00,0
CCTV-11-2.5M,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 04:03:00,2016-04-28 05:43:00,0
CCTV-11-2.5M,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 05:43:00,2016-04-28 06:06:00,0
CCTV-11-2.5M,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 06:37:00,2016-04-28 07:47:00,0
CCTV-11-2.5M,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 10:03:00,2016-04-28 11:18:00,0
CCTV-11-2.5M,锦绣梨园:一路欢笑,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 18:05:00,2016-04-28 19:20:00,0
CCTV-11-2.5M,快乐戏园,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 06:06:00,2016-04-28 06:37:00,0
CCTV-11-2.5M,梨园闯关我挂帅Ⅱ,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 16:35:00,2016-04-28 17:45:00,0
CCTV-11-2.5M,名段欣赏,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 07:47:00,2016-04-28 08:21:00,0
CCTV-11-2.5M,评剧:花为媒选场,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 08:21:00,2016-04-28 09:28:00,0
CCTV-11-2.5M,戏曲采风,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 17:45:00,2016-04-28 18:05:00,0
CCTV-11-2.5M,越剧:红楼梦,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 13:45:00,2016-04-28 15:25:00,0
CCTV-11-2.5M,越剧:红楼梦,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 15:25:00,2016-04-28 16:35:00,0
CCTV-11-2.5M,中国京剧像音像集萃,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 19:20:00,2016-04-28 21:00:00,0
CCTV-11-2.5M,中国京剧像音像集萃,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226166/00000100000000060000000000087198_0.smil,350000000002,2016-04-28 21:00:00,2016-04-28 21:44:00,0
CCTV-12,道德观察,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 11:19:00,2016-04-28 11:39:00,0
CCTV-12,道德观察,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 21:39:00,2016-04-28 22:00:00,0
CCTV-12,法律讲堂,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 07:22:00,2016-04-28 07:55:00,0
CCTV-12,法律讲堂,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 10:08:00,2016-04-28 10:38:00,0
CCTV-12,法律讲堂,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 16:08:00,2016-04-28 16:38:00,0
CCTV-12,法律讲堂,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 18:52:00,2016-04-28 19:24:00,0
CCTV-12,法律讲堂,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 22:40:00,2016-04-28 23:11:00,0
CCTV-12,国家机密Ⅱ(13),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 00:00:00,2016-04-28 00:46:00,0
CCTV-12,国家机密Ⅱ(14),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 14:15:00,2016-04-28 15:03:00,0
CCTV-12,国家机密Ⅱ(14),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 23:11:00,2016-04-28 23:57:00,0
CCTV-12,国家机密Ⅱ(15),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 15:03:00,2016-04-28 15:48:00,0
CCTV-12,平安365,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 08:55:00,2016-04-28 09:16:00,0
CCTV-12,平安365,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 11:39:00,2016-04-28 11:59:00,0
CCTV-12,普法栏目剧,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 09:16:00,2016-04-28 10:08:00,0
CCTV-12,普法栏目剧,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 12:39:00,2016-04-28 13:32:00,0
CCTV-12,普法栏目剧,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 18:01:00,2016-04-28 18:52:00,0
CCTV-12,普法栏目剧,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 20:49:00,2016-04-28 21:39:00,0
CCTV-12,热线12,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 06:41:00,2016-04-28 07:22:00,0
CCTV-12,热线12,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 11:59:00,2016-04-28 12:39:00,0
CCTV-12,热线12,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 16:38:00,2016-04-28 17:21:00,0
CCTV-12,天网,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 10:38:00,2016-04-28 11:19:00,0
CCTV-12,天网,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 13:32:00,2016-04-28 14:15:00,0
CCTV-12,天网,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 17:21:00,2016-04-28 18:01:00,0
CCTV-12,天网,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 20:07:00,2016-04-28 20:49:00,0
CCTV-12,夕阳红,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 08:35:00,2016-04-28 08:55:00,0
CCTV-12,夕阳红,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 15:48:00,2016-04-28 16:08:00,0
CCTV-12,夜线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 01:30:00,2016-04-28 03:10:00,0
CCTV-12,夜线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 03:10:00,2016-04-28 04:50:00,0
CCTV-12,夜线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 04:50:00,2016-04-28 06:00:00,0
CCTV-12,夜线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 06:00:00,2016-04-28 06:41:00,0
CCTV-12,夜线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 22:00:00,2016-04-28 22:40:00,0
CCTV-12,一线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 00:46:00,2016-04-28 01:30:00,0
CCTV-12,一线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 07:55:00,2016-04-28 08:35:00,0
CCTV-12,一线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/0/3221225509/00000000011o.smil,350000000002,2016-04-28 19:24:00,2016-04-28 20:07:00,0
CCTV-12-2.5M,道德观察,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 11:19:00,2016-04-28 11:39:00,0
CCTV-12-2.5M,道德观察,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 21:39:00,2016-04-28 22:00:00,0
CCTV-12-2.5M,法律讲堂,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 07:22:00,2016-04-28 07:55:00,0
CCTV-12-2.5M,法律讲堂,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 10:08:00,2016-04-28 10:38:00,0
CCTV-12-2.5M,法律讲堂,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 16:08:00,2016-04-28 16:38:00,0
CCTV-12-2.5M,法律讲堂,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 18:52:00,2016-04-28 19:24:00,0
CCTV-12-2.5M,法律讲堂,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 22:40:00,2016-04-28 23:11:00,0
CCTV-12-2.5M,国家机密Ⅱ(13),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 00:00:00,2016-04-28 00:46:00,0
CCTV-12-2.5M,国家机密Ⅱ(14),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 14:15:00,2016-04-28 15:03:00,0
CCTV-12-2.5M,国家机密Ⅱ(14),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 23:11:00,2016-04-28 23:57:00,0
CCTV-12-2.5M,国家机密Ⅱ(15),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 15:03:00,2016-04-28 15:48:00,0
CCTV-12-2.5M,平安365,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 08:55:00,2016-04-28 09:16:00,0
CCTV-12-2.5M,平安365,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 11:39:00,2016-04-28 11:59:00,0
CCTV-12-2.5M,普法栏目剧,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 09:16:00,2016-04-28 10:08:00,0
CCTV-12-2.5M,普法栏目剧,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 12:39:00,2016-04-28 13:32:00,0
CCTV-12-2.5M,普法栏目剧,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 18:01:00,2016-04-28 18:52:00,0
CCTV-12-2.5M,普法栏目剧,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 20:49:00,2016-04-28 21:39:00,0
CCTV-12-2.5M,热线12,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 06:41:00,2016-04-28 07:22:00,0
CCTV-12-2.5M,热线12,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 11:59:00,2016-04-28 12:39:00,0
CCTV-12-2.5M,热线12,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 16:38:00,2016-04-28 17:21:00,0
CCTV-12-2.5M,天网,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 10:38:00,2016-04-28 11:19:00,0
CCTV-12-2.5M,天网,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 13:32:00,2016-04-28 14:15:00,0
CCTV-12-2.5M,天网,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 17:21:00,2016-04-28 18:01:00,0
CCTV-12-2.5M,天网,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 20:07:00,2016-04-28 20:49:00,0
CCTV-12-2.5M,夕阳红,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 08:35:00,2016-04-28 08:55:00,0
CCTV-12-2.5M,夕阳红,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 15:48:00,2016-04-28 16:08:00,0
CCTV-12-2.5M,夜线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 01:30:00,2016-04-28 03:10:00,0
CCTV-12-2.5M,夜线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 03:10:00,2016-04-28 04:50:00,0
CCTV-12-2.5M,夜线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 04:50:00,2016-04-28 06:00:00,0
CCTV-12-2.5M,夜线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 06:00:00,2016-04-28 06:41:00,0
CCTV-12-2.5M,夜线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 22:00:00,2016-04-28 22:40:00,0
CCTV-12-2.5M,一线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 00:46:00,2016-04-28 01:30:00,0
CCTV-12-2.5M,一线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 07:55:00,2016-04-28 08:35:00,0
CCTV-12-2.5M,一线,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226159/00000100000000060000000000087199_0.smil,350000000002,2016-04-28 19:24:00,2016-04-28 20:07:00,0
CCTV-1HD,朝闻天下,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 06:00:00,2016-04-28 07:40:00,0
CCTV-1HD,朝闻天下,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 07:40:00,2016-04-28 08:35:00,0
CCTV-1HD,出彩中国人,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 03:01:00,2016-04-28 04:31:00,0
CCTV-1HD,第一动画乐园,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 16:34:00,2016-04-28 16:44:00,0
CCTV-1HD,第一动画乐园,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 16:44:00,2016-04-28 17:14:00,0
CCTV-1HD,第一动画乐园,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 17:14:00,2016-04-28 18:00:00,0
CCTV-1HD,第一动画乐园,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 18:00:00,2016-04-28 19:00:00,0
CCTV-1HD,动物世界,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 00:00:00,2016-04-28 00:30:00,0
CCTV-1HD,父亲的身份(10),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 20:03:00,2016-04-28 20:56:00,0
CCTV-1HD,父亲的身份(11),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 20:59:00,2016-04-28 21:50:00,0
CCTV-1HD,光阴的故事(1),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 22:35:00,2016-04-28 23:29:00,0
CCTV-1HD,焦点访谈,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 19:37:00,2016-04-28 20:00:00,0
CCTV-1HD,今日说法,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 04:31:00,2016-04-28 05:00:00,0
CCTV-1HD,今日说法,RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 12:34:00,2016-04-28 13:11:00,0
CCTV-1HD,精彩1刻:手艺-玲珑宫苑(1),RECORD_SUCC,rtsp://124.75.34.37/PLTV/88888888/224/3221226102/00000100000000060000000000009784_0.smil,350000000002,2016-04-28 21:50:00,2016-04-28 22:00:00,0
